dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012449547597745648,adam,16,static,40,4,0,0,1,7,False,0.9319727891156463,0.8993055555555556,0.09375
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01315608175256017,adam,16,static,40,4,0,0,1,8,False,0.923469387755102,0.8854166666666666,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012747124483694836,adam,16,static,40,0,0,0,1,1,False,0.9302721088435374,0.9097222222222222,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012782397356872656,adam,16,static,40,0,0,0,1,2,False,0.9251700680272109,0.8993055555555556,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013260444629379885,adam,16,static,40,0,0,0,1,3,False,0.923469387755102,0.9097222222222222,0.09375
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013321267143145304,adam,16,static,40,0,0,0,1,4,False,0.923469387755102,0.90625,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01196876694733391,adam,16,static,40,0,0,0,1,5,False,0.9345238095238095,0.9097222222222222,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012057805381601259,adam,16,static,40,0,0,0,1,6,False,0.9328231292517006,0.8854166666666666,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012955910776469374,adam,16,static,40,0,0,0,1,7,False,0.9319727891156463,0.8888888888888888,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012133236728976069,adam,16,static,40,0,0,0,1,8,False,0.9311224489795918,0.8888888888888888,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013102247123131338,adam,16,static,40,15,0,0,1,1,False,0.9243197278911565,0.90625,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012520609781475497,adam,16,static,40,14,0,0,1,2,False,0.9277210884353742,0.90625,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013416365536601365,adam,16,static,40,13,0,0,1,3,False,0.923469387755102,0.8923611111111112,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01258204496928117,adam,16,static,40,12,0,0,1,4,False,0.9345238095238095,0.8993055555555556,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012304376813956873,adam,16,static,40,11,0,0,1,5,False,0.9345238095238095,0.9236111111111112,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012919892018445496,adam,16,static,40,10,0,0,1,6,False,0.9260204081632653,0.9027777777777778,0.09375
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01344084013633582,adam,16,static,40,9,0,0,1,7,False,0.9226190476190477,0.8993055555555556,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012952501438938233,adam,16,static,40,8,0,0,1,8,False,0.9277210884353742,0.9305555555555556,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01333140108899093,adam,16,static,40,7,0,0,1,1,False,0.923469387755102,0.9097222222222222,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012171423528343439,adam,16,static,40,7,0,0,1,2,False,0.9370748299319728,0.8854166666666666,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01208266330452091,adam,16,static,40,6,0,0,1,3,False,0.9387755102040817,0.8993055555555556,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012777061537414992,adam,16,static,40,6,0,0,1,4,False,0.9302721088435374,0.9131944444444444,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013048243091194605,adam,16,static,40,5,0,0,1,5,False,0.9268707482993197,0.875,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012751518096141263,adam,16,static,40,5,0,0,1,6,False,0.9285714285714286,0.8958333333333334,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012549764654111294,adam,16,static,40,4,0,0,1,7,False,0.9302721088435374,0.9027777777777778,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012684121975029002,adam,16,static,40,4,0,0,1,8,False,0.9319727891156463,0.9027777777777778,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012530357133419741,adam,16,static,40,0,0,0,1,1,False,0.9319727891156463,0.90625,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012774458490818942,adam,16,static,40,0,0,0,1,2,False,0.9294217687074829,0.8993055555555556,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.3,0,0.011990046755847882,adam,16,static,40,0,0,0,1,3,False,0.935374149659864,0.8958333333333334,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013317501543051734,adam,16,static,40,0,0,0,1,4,False,0.9260204081632653,0.9027777777777778,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013060629985542322,adam,16,static,40,0,0,0,1,5,False,0.9260204081632653,0.8958333333333334,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012653408698788305,adam,16,static,40,0,0,0,1,6,False,0.9277210884353742,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013279641040784567,adam,16,static,40,0,0,0,1,7,False,0.9243197278911565,0.9027777777777778,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.011590426230207592,adam,16,static,40,0,0,0,1,8,False,0.9370748299319728,0.8819444444444444,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012770215936359904,adam,16,static,40,15,0,0,1,1,False,0.9251700680272109,0.9131944444444444,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012276743649549428,adam,16,static,40,14,0,0,1,2,False,0.9328231292517006,0.8958333333333334,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.3,0,0.01280523810003485,adam,16,static,40,13,0,0,1,3,False,0.9260204081632653,0.8958333333333334,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012757886644630205,adam,16,static,40,12,0,0,1,4,False,0.9285714285714286,0.8993055555555556,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012215770605229298,adam,16,static,40,11,0,0,1,5,False,0.9345238095238095,0.9131944444444444,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012698972645234697,adam,16,static,40,10,0,0,1,6,False,0.9277210884353742,0.8715277777777778,0.09375
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012361705371299062,adam,16,static,40,9,0,0,1,7,False,0.9302721088435374,0.9027777777777778,0.11805555555555555
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012134942877087362,adam,16,static,40,8,0,0,1,8,False,0.9328231292517006,0.8923611111111112,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012816894024952638,adam,16,static,40,7,0,0,1,1,False,0.9285714285714286,0.8993055555555556,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012768757288806698,adam,16,static,40,7,0,0,1,2,False,0.9285714285714286,0.9027777777777778,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012216238596406923,adam,16,static,40,6,0,0,1,3,False,0.9302721088435374,0.8680555555555556,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.3,0,0.01312231897775616,adam,16,static,40,6,0,0,1,4,False,0.9268707482993197,0.9131944444444444,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.011455917936832118,adam,16,static,40,5,0,0,1,5,False,0.9404761904761905,0.9097222222222222,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012458226333061853,adam,16,static,40,5,0,0,1,6,False,0.9302721088435374,0.9097222222222222,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.011435646711069405,adam,16,static,40,4,0,0,1,7,False,0.939625850340136,0.8993055555555556,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.3,0,0.008253007224399825,adam,16,static,40,4,0,0,1,8,False,0.9736394557823129,0.8958333333333334,0.4027777777777778
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01247679725365371,adam,16,static,40,0,0,1,1,1,False,0.9319727891156463,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012960573084981872,adam,16,static,40,0,0,1,1,3,False,0.9285714285714286,0.8958333333333334,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.1,0,0.013066107410380022,adam,16,static,40,0,0,1,1,5,False,0.9277210884353742,0.9097222222222222,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.013106390203469667,adam,16,static,40,0,0,1,1,7,False,0.9302721088435374,0.9131944444444444,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012860576562000578,adam,16,static,40,0,0,1,1,9,False,0.9277210884353742,0.8888888888888888,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012749694069201241,adam,16,static,40,0,0,1,1,11,False,0.9302721088435374,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012800530406969542,adam,16,static,40,15,0,1,1,1,False,0.9285714285714286,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.013483749464990534,adam,16,static,40,13,0,1,1,3,False,0.923469387755102,0.9131944444444444,0.09375
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012249298026265742,adam,16,static,40,11,0,1,1,5,False,0.9328231292517006,0.90625,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01201268550496371,adam,16,static,40,9,0,1,1,7,False,0.9277210884353742,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01314431417505352,adam,16,static,40,7,0,1,1,9,False,0.923469387755102,0.8993055555555556,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012309685366887117,adam,16,static,40,5,0,1,1,11,False,0.9328231292517006,0.8888888888888888,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012388888426555866,adam,16,static,40,7,0,1,1,1,False,0.9268707482993197,0.8993055555555556,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.013104194840162892,adam,16,static,40,6,0,1,1,3,False,0.9251700680272109,0.8958333333333334,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012737694063356944,adam,16,static,40,5,0,1,1,5,False,0.9285714285714286,0.8993055555555556,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.1,0,0.011849610803357395,adam,16,static,40,4,0,1,1,7,False,0.9379251700680272,0.9097222222222222,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.1,0,0.013406774988968154,adam,16,static,40,3,0,1,1,9,False,0.9226190476190477,0.8854166666666666,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012104930476519931,adam,16,static,40,2,0,1,1,11,False,0.9311224489795918,0.8958333333333334,0.11805555555555555
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012747124483694836,adam,16,static,40,0,0,1,1,1,False,0.9302721088435374,0.9097222222222222,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012727134251257493,adam,16,static,40,0,0,1,1,3,False,0.9285714285714286,0.8993055555555556,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012241727548974509,adam,16,static,40,0,0,1,1,5,False,0.9302721088435374,0.8993055555555556,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012151231064277441,adam,16,static,40,0,0,1,1,7,False,0.9362244897959183,0.9131944444444444,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01277075036346507,adam,16,static,40,0,0,1,1,9,False,0.9251700680272109,0.9131944444444444,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012749999207222746,adam,16,static,40,0,0,1,1,11,False,0.9277210884353742,0.90625,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013102247123131338,adam,16,static,40,15,0,1,1,1,False,0.9243197278911565,0.90625,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012451492297482126,adam,16,static,40,13,0,1,1,3,False,0.9345238095238095,0.8888888888888888,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012521189251014975,adam,16,static,40,11,0,1,1,5,False,0.9285714285714286,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012585623300678674,adam,16,static,40,9,0,1,1,7,False,0.9345238095238095,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012488015230466314,adam,16,static,40,7,0,1,1,9,False,0.9345238095238095,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.013441314505805978,adam,16,static,40,5,0,1,1,11,False,0.9268707482993197,0.8854166666666666,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01333140108899093,adam,16,static,40,7,0,1,1,1,False,0.923469387755102,0.9097222222222222,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012899584824308044,adam,16,static,40,6,0,1,1,3,False,0.9294217687074829,0.90625,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.011671809506520223,adam,16,static,40,5,0,1,1,5,False,0.9362244897959183,0.9166666666666666,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012759097305373574,adam,16,static,40,4,0,1,1,7,False,0.9277210884353742,0.8819444444444444,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.2,0,0.012592909669148781,adam,16,static,40,3,0,1,1,9,False,0.9277210884353742,0.8923611111111112,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.2,0,0.01233189813412574,adam,16,static,40,2,0,1,1,11,False,0.9336734693877551,0.8958333333333334,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012530357133419741,adam,16,static,40,0,0,1,1,1,False,0.9319727891156463,0.90625,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013107027107735678,adam,16,static,40,0,0,1,1,3,False,0.9268707482993197,0.8923611111111112,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012981387832499787,adam,16,static,40,0,0,1,1,5,False,0.9260204081632653,0.8993055555555556,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013177624146523728,adam,16,static,40,0,0,1,1,7,False,0.923469387755102,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012132306874660001,adam,16,static,40,0,0,1,1,9,False,0.9311224489795918,0.8958333333333334,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012038123182521588,adam,16,static,40,0,0,1,1,11,False,0.9336734693877551,0.8958333333333334,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012770215936359904,adam,16,static,40,15,0,1,1,1,False,0.9251700680272109,0.9131944444444444,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013153729488325565,adam,16,static,40,13,0,1,1,3,False,0.9302721088435374,0.8958333333333334,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012803187745870376,adam,16,static,40,11,0,1,1,5,False,0.9285714285714286,0.8784722222222222,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.3,0,0.0129931040589704,adam,16,static,40,9,0,1,1,7,False,0.9277210884353742,0.8958333333333334,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012346129791595701,adam,16,static,40,7,0,1,1,9,False,0.9285714285714286,0.8958333333333334,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012488386665033747,adam,16,static,40,5,0,1,1,11,False,0.9302721088435374,0.9201388888888888,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012816894024952638,adam,16,static,40,7,0,1,1,1,False,0.9285714285714286,0.8993055555555556,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012601633575193736,adam,16,static,40,6,0,1,1,3,False,0.9268707482993197,0.8923611111111112,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012604320995180177,adam,16,static,40,5,0,1,1,5,False,0.9345238095238095,0.90625,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013755571721185024,adam,16,static,40,4,0,1,1,7,False,0.9158163265306123,0.8993055555555556,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.3,0,0.012270399500761612,adam,16,static,40,3,0,1,1,9,False,0.9362244897959183,0.9027777777777778,0.10416666666666667
gesture,False,False,57,0.1,top-left,0,0.3,0,0.013127388866605605,adam,16,static,40,2,0,1,1,11,False,0.9260204081632653,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01283308851602329,adam,16,flash,40,0,0,0,1,1,False,0.9260204081632653,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01067330890975031,adam,16,flash,40,0,0,0,1,2,False,0.9336734693877551,0.9027777777777778,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.1,0,0.010285380448461796,adam,16,flash,40,0,0,0,1,3,False,0.9362244897959183,0.9027777777777778,0.17708333333333334
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007016272691148175,adam,16,flash,40,0,0,0,1,4,False,0.9736394557823129,0.9201388888888888,0.59375
gesture,False,False,57,0.1,top-left,0,0.1,0,0.006292124687484941,adam,16,flash,40,0,0,0,1,5,False,0.9855442176870748,0.9131944444444444,0.8715277777777778
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004918324030131152,adam,16,flash,40,0,0,0,1,6,False,0.9931972789115646,0.9131944444444444,0.9861111111111112
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004541390186625527,adam,16,flash,40,0,0,0,1,7,False,0.9957482993197279,0.9166666666666666,1.0
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004787783496411276,adam,16,flash,40,0,0,0,1,8,False,0.9948979591836735,0.9201388888888888,1.0
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012446428177130668,adam,16,flash,40,15,0,0,1,1,False,0.9251700680272109,0.8854166666666666,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.011905997300989369,adam,16,flash,40,14,0,0,1,2,False,0.9285714285714286,0.8923611111111112,0.09722222222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.010241725003714262,adam,16,flash,40,13,0,0,1,3,False,0.939625850340136,0.9201388888888888,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.1,0,0.009480824781150943,adam,16,flash,40,12,0,0,1,4,False,0.9345238095238095,0.9270833333333334,0.12152777777777778
gesture,False,False,57,0.1,top-left,0,0.1,0,0.008683582639549764,adam,16,flash,40,11,0,0,1,5,False,0.935374149659864,0.9270833333333334,0.17708333333333334
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007716722206725758,adam,16,flash,40,10,0,0,1,6,False,0.9481292517006803,0.9340277777777778,0.2604166666666667
gesture,False,False,57,0.1,top-left,0,0.1,0,0.0066991826966024785,adam,16,flash,40,9,0,0,1,7,False,0.9625850340136054,0.9305555555555556,0.5347222222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.006396578187693139,adam,16,flash,40,8,0,0,1,8,False,0.9872448979591837,0.9131944444444444,0.875
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012349626701958731,adam,16,flash,40,7,0,0,1,1,False,0.9319727891156463,0.8958333333333334,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.1,0,0.011686898864564949,adam,16,flash,40,7,0,0,1,2,False,0.9336734693877551,0.8958333333333334,0.1284722222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.008355410308672153,adam,16,flash,40,6,0,0,1,3,False,0.9489795918367347,0.8993055555555556,0.1701388888888889
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007899032032978879,adam,16,flash,40,6,0,0,1,4,False,0.95578231292517,0.9375,0.2743055555555556
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007528143645055136,adam,16,flash,40,5,0,0,1,5,False,0.9668367346938775,0.9236111111111112,0.4722222222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.005154341712695401,adam,16,flash,40,5,0,0,1,6,False,0.9965986394557823,0.9236111111111112,0.9548611111111112
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004554719070200713,adam,16,flash,40,4,0,0,1,7,False,0.9974489795918368,0.9270833333333334,1.0
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004948861984105236,adam,16,flash,40,4,0,0,1,8,False,0.9965986394557823,0.9201388888888888,1.0
gesture,False,False,57,0.1,top-left,0,0.1,0,0.01283308851602329,adam,16,flash,40,0,0,1,1,1,False,0.9260204081632653,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.010305295321380808,adam,16,flash,40,0,0,1,1,3,False,0.9379251700680272,0.8993055555555556,0.1284722222222222
gesture,False,False,57,0.1,top-left,0,0.1,0,0.010071880706795017,adam,16,flash,40,0,0,1,1,5,False,0.9336734693877551,0.8958333333333334,0.19444444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.0062440091389275735,adam,16,flash,40,0,0,1,1,7,False,0.9872448979591837,0.9201388888888888,0.7395833333333334
gesture,False,False,57,0.1,top-left,0,0.1,0,0.005171946356022338,adam,16,flash,40,0,0,1,1,9,False,0.9914965986394558,0.9201388888888888,0.9479166666666666
gesture,False,False,57,0.1,top-left,0,0.1,0,0.004447490472637978,adam,16,flash,40,0,0,1,1,11,False,0.9965986394557823,0.9201388888888888,0.9965277777777778
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012446428177130668,adam,16,flash,40,15,0,1,1,1,False,0.9251700680272109,0.8854166666666666,0.10069444444444445
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012788847411925696,adam,16,flash,40,13,0,1,1,3,False,0.9200680272108843,0.90625,0.1076388888888889
gesture,False,False,57,0.1,top-left,0,0.1,0,0.011506029585262343,adam,16,flash,40,11,0,1,1,5,False,0.9345238095238095,0.8958333333333334,0.11458333333333333
gesture,False,False,57,0.1,top-left,0,0.1,0,0.009084003375602417,adam,16,flash,40,9,0,1,1,7,False,0.9506802721088435,0.9340277777777778,0.2326388888888889
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007764076719022527,adam,16,flash,40,7,0,1,1,9,False,0.967687074829932,0.9305555555555556,0.4895833333333333
gesture,False,False,57,0.1,top-left,0,0.1,0,0.006278379082198249,adam,16,flash,40,5,0,1,1,11,False,0.9863945578231292,0.9305555555555556,0.7743055555555556
gesture,False,False,57,0.1,top-left,0,0.1,0,0.012349626701958731,adam,16,flash,40,7,0,1,1,1,False,0.9319727891156463,0.8958333333333334,0.1111111111111111
gesture,False,False,57,0.1,top-left,0,0.1,0,0.010105972656612696,adam,16,flash,40,6,0,1,1,3,False,0.9455782312925171,0.9131944444444444,0.1388888888888889
gesture,False,False,57,0.1,top-left,0,0.1,0,0.00938746238406114,adam,16,flash,40,5,0,1,1,5,False,0.9523809523809523,0.9131944444444444,0.21875
gesture,False,False,57,0.1,top-left,0,0.1,0,0.007536514114183025,adam,16,flash,40,4,0,1,1,7,False,0.9702380952380952,0.9131944444444444,0.4756944444444444
gesture,False,False,57,0.1,top-left,0,0.1,0,0.005849331707636617,adam,16,flash,40,3,0,1,1,9,False,0.9931972789115646,0.9131944444444444,0.9756944444444444
gesture,False,False,57,0.1,top-left,0,0.1,0,0.00416671214656917,adam,16,flash,40,2,0,1,1,11,False,0.9957482993197279,0.9270833333333334,0.9861111111111112
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012537000586791915,adam,16,static,40,0,0,0,1,1,False,0.9319727891156463,0.9131944444444444,0.09027777777777778
gesture,False,False,57,0.1,top-left,2,0.1,0,0.013601728483755775,adam,16,static,40,0,0,0,1,2,False,0.9217687074829932,0.8993055555555556,0.10416666666666667
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012847869967420896,adam,16,static,40,0,0,0,1,3,False,0.9268707482993197,0.9027777777777778,0.10416666666666667
gesture,False,False,57,0.1,top-left,2,0.1,0,0.013152977587895937,adam,16,static,40,0,0,0,1,4,False,0.9277210884353742,0.8923611111111112,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012500930520496806,adam,16,static,40,0,0,0,1,5,False,0.9294217687074829,0.8923611111111112,0.09375
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012796505221298762,adam,16,static,40,0,0,0,1,6,False,0.9260204081632653,0.90625,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012472098580795992,adam,16,static,40,0,0,0,1,7,False,0.9379251700680272,0.8854166666666666,0.1111111111111111
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012709973449660402,adam,16,static,40,0,0,0,1,8,False,0.9362244897959183,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.011772358631651823,adam,16,static,40,15,0,0,1,1,False,0.9336734693877551,0.875,0.1111111111111111
gesture,False,False,57,0.1,top-left,2,0.1,0,0.01246898507598002,adam,16,static,40,14,0,0,1,2,False,0.9285714285714286,0.9097222222222222,0.09722222222222222
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012846972935890056,adam,16,static,40,13,0,0,1,3,False,0.9260204081632653,0.8923611111111112,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.01300000711217472,adam,16,static,40,12,0,0,1,4,False,0.9277210884353742,0.9027777777777778,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012994659195026877,adam,16,static,40,11,0,0,1,5,False,0.9285714285714286,0.8854166666666666,0.11458333333333333
gesture,False,False,57,0.1,top-left,2,0.1,0,0.01287911731280944,adam,16,static,40,10,0,0,1,6,False,0.9268707482993197,0.9097222222222222,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.011554615776415686,adam,16,static,40,9,0,0,1,7,False,0.9379251700680272,0.8888888888888888,0.10069444444444445
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012090517608702283,adam,16,static,40,8,0,0,1,8,False,0.9294217687074829,0.9097222222222222,0.1076388888888889
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012339909301221776,adam,16,static,40,7,0,0,1,1,False,0.9260204081632653,0.9027777777777778,0.09722222222222222
gesture,False,False,57,0.1,top-left,2,0.1,0,0.01319794666630273,adam,16,static,40,7,0,0,1,2,False,0.9217687074829932,0.8854166666666666,0.1111111111111111
gesture,False,False,57,0.1,top-left,2,0.1,0,0.013267251209919752,adam,16,static,40,6,0,0,1,3,False,0.9243197278911565,0.8784722222222222,0.1076388888888889
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012199452384470068,adam,16,static,40,6,0,0,1,4,False,0.935374149659864,0.8993055555555556,0.1076388888888889
gesture,False,False,57,0.1,top-left,2,0.1,0,0.012353174866741003,adam,16,static,40,5,0,0,1,5,False,0.9336734693877551,0.9097222222222222,0.10416666666666667
gesture,False,False,57,0.1,top-left,2,0.1,0,0.011873985664462862,adam,16,static,40,5,0,0,1,6,False,0.9387755102040817,0.90625,0.11458333333333333
